Trade no.,hardcoded_1,symbol,Sgmt,srcip Name,hardcoded_2,hardcoded_3,hardcoded_4,user id,Trns typ,b/s,qty,rate,clnt/pro,ucc,settlor,hardcoded_5,hardcoded_6,hardcoded_7,time_1,time_2,order no,hardcoded_8,time_3,NNF
203842631,11,DLF,EQ,DLF LIMITED,0,8,1,45988,2,1,19,801.45,1, BBA1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.1E+15,Nil, 04 JUN 2025 11:28:21,3.8205E+14
203843005,11,DLF,EQ,DLF LIMITED,0,8,1,45988,2,1,157,801.45,1, BBA1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.1E+15,Nil, 04 JUN 2025 11:28:21,3.8205E+14
3218382,11,ABFRL,EQ,ADITYA BIRLA FASHION & RT,0,8,1,46077,2,1,10,78.01,1, IKS1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1E+15,Nil, 04 JUN 2025 11:25:51,3.33333E+14
203843810,11,DLF,EQ,DLF LIMITED,0,8,1,45988,2,1,649,801.45,1, BBA1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.1E+15,Nil, 04 JUN 2025 11:28:21,3.8205E+14
604352285,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,2,2,79.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:28:32,3.8205E+14
604355394,11,RELINFRA,EQ,RELIANCE INFRASTRUCTU LTD,0,8,1,46477,1,1,50,346.4,1, TRG1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:25:29,1.10002E+14
3223595,11,COFORGE,EQ,COFORGE LIMITED,0,8,1,45987,2,1,101,1722,1, BBA1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1E+15,Nil, 04 JUN 2025 11:28:40,1.10002E+14
604359657,11,RELINFRA,EQ,RELIANCE INFRASTRUCTU LTD,0,8,1,46477,1,1,50,346.1,1, TRG1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:24:35,1.10002E+14
3224531,11,COFORGE,EQ,COFORGE LIMITED,0,8,1,45987,2,1,274,1722,1, BBA1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1E+15,Nil, 04 JUN 2025 11:28:40,1.10002E+14
604361833,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,2,51,79.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:28:55,3.8205E+14
604361834,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,2,9,79.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:28:55,3.8205E+14
604361841,11,RICOAUTO,EQ,RICO AUTO INDUSTRIES LTD,0,8,1,46025,3,2,26,79.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.3E+15,Nil, 04 JUN 2025 11:28:55,3.8205E+14
203854285,11,GFLLIMITED,EQ,GFL LIMITED,0,8,1,46025,3,1,12,64.83,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.1E+15,Nil, 04 JUN 2025 11:28:56,3.8205E+14
203854286,11,GFLLIMITED,EQ,GFL LIMITED,0,8,1,46025,3,1,9,64.98,1, BOR1 ,90234,N,0,7,6/4/2025 11:28,6/4/2025 11:28,1.1E+15,Nil, 04 JUN 2025 11:28:56,3.8205E+14
604365445,11,ZIMLAB,EQ,ZIM LABORATORIES LIMITED,0,8,1,46886,1,2,100,102.11,1, BBM1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:03,1.10002E+14
203858066,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,2,90.89,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:07,3.8205E+14
203858067,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,219,90.9,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:07,3.8205E+14
403178754,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,1,142.23,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.2E+15,Nil, 04 JUN 2025 11:29:10,3.8205E+14
403179543,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,1,142.48,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.2E+15,Nil, 04 JUN 2025 11:29:12,3.8205E+14
403179544,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,3,142.49,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.2E+15,Nil, 04 JUN 2025 11:29:12,3.8205E+14
403179951,11,NTPC,EQ,NTPC LTD,0,8,1,46897,1,1,1,325,1, BBM1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.2E+15,Nil, 04 JUN 2025 10:51:31,1.10002E+14
203860032,11,DEN,EQ,DEN NETWORKS LTD,0,8,1,46025,3,1,1,36.4,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:13,3.8205E+14
604370370,11,SURYODAY,EQ,SURYODAY SMALL FIN BK LTD,0,8,1,46025,3,1,1,141.66,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:15,3.8205E+14
403181763,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,1,142.34,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.2E+15,Nil, 04 JUN 2025 11:29:16,3.8205E+14
203862561,11,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,0,8,1,46025,3,2,1,85.95,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:17,3.8205E+14
203862562,11,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,0,8,1,46025,3,2,15,85.94,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:17,3.8205E+14
203862563,11,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,0,8,1,46025,3,2,97,85.93,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:17,3.8205E+14
203862564,11,GEOJITFSL,EQ,GEOJIT FINANCIAL SER L,0,8,1,46025,3,2,384,85.92,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:17,3.8205E+14
203862943,11,INDORAMA,EQ,INDO RAMA SYNTHETICS LTD,0,8,1,46025,3,2,22,49.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:18,3.8205E+14
203862947,11,INDORAMA,EQ,INDO RAMA SYNTHETICS LTD,0,8,1,46025,3,2,107,49.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:18,3.8205E+14
604372817,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,2,23,33.16,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:28:31,3.8205E+14
604375330,11,WCIL,EQ,WESTERN CARRIERS (IND) L,0,8,1,46025,3,1,1,111.6,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:23,3.8205E+14
203875195,11,HEMIPROP,EQ,HEMISPHERE PROP IND LTD,0,8,1,46025,3,2,1,137.01,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:41,3.8205E+14
203875196,11,HEMIPROP,EQ,HEMISPHERE PROP IND LTD,0,8,1,46025,3,2,1,137,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:41,3.8205E+14
203875209,11,HEMIPROP,EQ,HEMISPHERE PROP IND LTD,0,8,1,46025,3,2,2,136.96,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.1E+15,Nil, 04 JUN 2025 11:29:41,3.8205E+14
604384571,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,2,1,33.14,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:43,3.8205E+14
604385353,11,RELTD,EQ,RAVINDRA ENERGY LIMITED,0,8,1,46025,3,1,4,153.15,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:47,3.8205E+14
604386589,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,2,75,33.14,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:43,3.8205E+14
604387592,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,2,506,33.14,1, BOR1 ,90234,N,0,7,6/4/2025 11:29,6/4/2025 11:29,1.3E+15,Nil, 04 JUN 2025 11:29:43,3.8205E+14
3242716,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,28,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242717,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,3,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242718,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,1000,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242719,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,3,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242720,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,1000,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242721,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,3,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242722,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,1000,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242723,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,3,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242724,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,1000,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242725,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,2,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242726,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,2000,116.6,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242727,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,1,116.61,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242728,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,10,116.61,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3242734,11,CANBK,EQ,CANARA BANK,0,8,1,45987,2,1,697,116.62,1, BBA1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:03,1.10002E+14
3243877,11,CENTRUM,EQ,CENTRUM CAPITAL LIMITED,0,8,1,46025,3,1,23,32.32,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:06,3.8205E+14
203886326,11,INDSWFTLAB,EQ,IND SWIFT LABORATORIES LT,0,8,1,46025,3,1,2,91.09,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.1E+15,Nil, 04 JUN 2025 11:30:11,3.8205E+14
403196340,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,42,52.69,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.2E+15,Nil, 04 JUN 2025 11:30:13,3.8205E+14
203887766,11,GAEL,EQ,GUJARAT AMBUJA EXPORTS LT,0,8,1,46025,3,2,53,114.91,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.1E+15,Nil, 04 JUN 2025 11:30:16,3.8205E+14
203887767,11,GAEL,EQ,GUJARAT AMBUJA EXPORTS LT,0,8,1,46025,3,2,13,114.9,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.1E+15,Nil, 04 JUN 2025 11:30:16,3.8205E+14
3246600,11,BLKASHYAP,EQ,B.L.KASHYAP & SON LTD,0,8,1,46025,3,2,26,67.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:17,3.8205E+14
3246601,11,BLKASHYAP,EQ,B.L.KASHYAP & SON LTD,0,8,1,46025,3,2,12,67.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1E+15,Nil, 04 JUN 2025 11:30:17,3.8205E+14
403197795,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,1,1,52.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.2E+15,Nil, 04 JUN 2025 11:30:18,3.8205E+14
403198210,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,1,142.7,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.2E+15,Nil, 04 JUN 2025 11:30:20,3.8205E+14
203890631,11,GODAVARIB,EQ,GODAVARI BIOREFINERIES L,0,8,1,46884,1,1,46,279.95,1, BBM1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.1E+15,Nil, 04 JUN 2025 11:30:23,1.10002E+14
203890632,11,GODAVARIB,EQ,GODAVARI BIOREFINERIES L,0,8,1,46884,1,1,52,280,1, BBM1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.1E+15,Nil, 04 JUN 2025 11:30:23,1.10002E+14
604403280,11,TEXINFRA,EQ,TEXMACO INFRA & HOLDG LTD,0,8,1,46025,3,1,210,102.83,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.3E+15,Nil, 04 JUN 2025 11:30:26,3.8205E+14
403200407,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,2,142.95,1, BOR1 ,90234,N,0,7,6/4/2025 11:30,6/4/2025 11:30,1.2E+15,Nil, 04 JUN 2025 11:30:29,3.8205E+14
604421526,11,TEXRAIL,EQ,TEXMACO RAIL & ENG. LTD.,0,8,1,46025,3,1,60,172.13,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.3E+15,Nil, 04 JUN 2025 11:31:08,3.8205E+14
403210546,11,NTPC,EQ,NTPC LTD,0,8,1,46897,1,2,1,325.1,1, BBM1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:09,1.10002E+14
403211418,11,NSLNISP,EQ,NMDC STEEL LIMITED,0,8,1,46025,3,2,48,38.47,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:12,3.8205E+14
604425740,11,RELINFRA,EQ,RELIANCE INFRASTRUCTU LTD,0,8,1,46477,1,2,50,346.65,1, TRG1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.3E+15,Nil, 04 JUN 2025 11:28:50,1.10002E+14
403214301,11,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD,0,8,1,46025,3,1,1,146.45,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:21,3.8205E+14
403214302,11,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD,0,8,1,46025,3,1,1,146.46,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:21,3.8205E+14
403216766,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,1,316,52.65,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:32,3.8205E+14
403216882,11,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD,0,8,1,46025,3,1,1,146.43,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:32,3.8205E+14
403216883,11,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD,0,8,1,46025,3,1,1,146.44,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:32,3.8205E+14
203918197,11,IDFCFIRSTB,EQ,IDFC FIRST BANK LIMITED,0,8,1,46889,1,2,1,67.2,1, BBM1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.1E+15,Nil, 04 JUN 2025 11:06:19,1.10002E+14
403219755,11,MAHEPC,EQ,MAHINDRA EPC IRRIG LTD,0,8,1,46025,3,1,11,146.44,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:41,3.8205E+14
403222876,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,1,21,74.91,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:48,3.8205E+14
403222967,11,MCLEODRUSS,EQ,MCLEOD RUSSEL INDIA LTD.,0,8,1,46025,3,2,80,33.5,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:27:21,3.8205E+14
403223702,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,1,63,74.91,1, BOR1 ,90234,N,0,7,6/4/2025 11:31,6/4/2025 11:31,1.2E+15,Nil, 04 JUN 2025 11:31:48,3.8205E+14
203925768,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,1,5000,209.4,1, BBA1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.1E+15,Nil, 04 JUN 2025 11:31:55,3.8205E+14
403225200,11,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD,0,8,1,45987,2,2,1,556.85,1, BBA1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.2E+15,Nil, 04 JUN 2025 11:32:02,1.10002E+14
403227245,11,PRECAM,EQ,PRECISION CAMSHAFTS LTD.,0,8,1,46886,1,1,23,221.3,1, BBM1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.2E+15,Nil, 04 JUN 2025 11:32:11,1.10002E+14
403227246,11,PRECAM,EQ,PRECISION CAMSHAFTS LTD.,0,8,1,46886,1,1,11,221.36,1, BBM1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.2E+15,Nil, 04 JUN 2025 11:32:11,1.10002E+14
604445789,11,RBA,EQ,RESTAURANT BRAND ASIA LTD,0,8,1,46025,3,2,33,81.29,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:12,3.8205E+14
403227603,11,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD,0,8,1,45987,2,1,1,556.65,1, BBA1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.2E+15,Nil, 04 JUN 2025 11:32:13,1.10002E+14
604455335,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,1,74.65,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:38,3.8205E+14
604455336,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,1,74.64,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:38,3.8205E+14
604460027,11,RBA,EQ,RESTAURANT BRAND ASIA LTD,0,8,1,46025,3,2,6,81.2,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:37,3.8205E+14
604460197,11,SAGILITY,EQ,SAGILITY INDIA LIMITED,0,8,1,46025,3,1,481,38.74,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:51,3.8205E+14
604461386,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,10,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:32,6/4/2025 11:32,1.3E+15,Nil, 04 JUN 2025 11:32:56,3.8205E+14
203946383,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,1,11,209.29,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:32:58,3.8205E+14
604466198,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,2,64,140.75,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:31:57,3.8205E+14
403243426,11,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD,0,8,1,45987,2,2,51,556.8,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.2E+15,Nil, 04 JUN 2025 11:33:09,1.10002E+14
203955740,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,2,5,209.32,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:33:22,3.8205E+14
203955741,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,2,2,209.32,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:33:22,3.8205E+14
203955742,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,2,4,209.32,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:33:22,3.8205E+14
604471558,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,18,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471559,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,10,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471560,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,5,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471561,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,3,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471562,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,1,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471563,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,1,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471564,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,4,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471565,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,2,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
604471566,11,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,0,8,1,46025,3,2,1,74.61,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.3E+15,Nil, 04 JUN 2025 11:33:23,3.8205E+14
403245923,11,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD,0,8,1,45987,2,1,51,556.65,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.2E+15,Nil, 04 JUN 2025 11:33:24,1.10002E+14
203958190,11,EKC,EQ,EVEREST KANTO CYLINDERLTD,0,8,1,46025,3,1,4,132.87,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:33:27,3.8205E+14
403251449,11,MOL,EQ,MEGHMANI ORGANICS LIMITED,0,8,1,46025,3,2,38,89.28,1, BOR1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.2E+15,Nil, 04 JUN 2025 11:31:22,3.8205E+14
203966023,11,FEDERALBNK,EQ,FEDERAL BANK LTD,0,8,1,45988,2,1,388,209.22,1, BBA1 ,90234,N,0,7,6/4/2025 11:33,6/4/2025 11:33,1.1E+15,Nil, 04 JUN 2025 11:33:49,3.8205E+14
